Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating Year,Retirement Month,Retirement Year,Nameplate Energy Capacity (MWh),DC Net Capacity (MW),Latitude,Longitude
12411,Miami Dade Water & Sewer Dept,54624,South District Wastewater Treatment Plt,Map,Map,FL,Miami Dade,FPL,Commercial CHP,1,,0.9,0.8,0.8,All Other,OTH,OT,3,1991,2,2014, , ,25.549834,-80.33625
65448,"Generation Bridge II Connecticut, LLC",568,Bridgeport Station,Map,Map,CT,Fairfield,ISNE,IPP Non-CHP,2,,163,130.5,146.2,Petroleum Liquids,RFO,ST,8,1961,1,2014, , ,41.1706,-73.1844
9332,Indian River Operations Inc,594,Indian River Generating Station,Map,Map,DE,Sussex,PJM,IPP Non-CHP,3,,176.8,165,165,Conventional Steam Coal,BIT,ST,3,1970,1,2014, , ,38.5857,-75.2341
19547,Hawaiian Electric Co Inc,764,Honolulu,Map,Map,HI,Honolulu,,Electric Utility,H8,,50,48.6,48.6,Petroleum Liquids,RFO,ST,12,1954,1,2014, , ,21.3068,-157.8819
19547,Hawaiian Electric Co Inc,764,Honolulu,Map,Map,HI,Honolulu,,Electric Utility,H9,,54.4,51.7,51.7,Petroleum Liquids,RFO,ST,11,1957,1,2014, , ,21.3068,-157.8819
65337,Coggon Municipal Light Plant,1132,Coggon,Map,Map,IA,Linn,MISO,Electric Utility,4,,0.6,0.6,0.6,Petroleum Liquids,DFO,IC,10,1987,1,2014, , ,42.280827,-91.53271
15349,City of Preston,1176,Preston (IA),Map,Map,IA,Jackson,MISO,Electric Utility,1,,0.7,0.7,0.7,Petroleum Liquids,DFO,IC,12,1968,1,2014, , ,42.0507,-90.3942
15349,City of Preston,1176,Preston (IA),Map,Map,IA,Jackson,MISO,Electric Utility,2,,0.7,0.7,0.7,Petroleum Liquids,DFO,IC,12,1968,1,2014, , ,42.0507,-90.3942
911,City of Ashland - (KS),1259,Ashland,Map,Map,KS,Clark,SWPP,Electric Utility,4,,1.2,1.1,1.1,Petroleum Liquids,DFO,IC,4,1958,1,2014, , ,37.193787,-99.76307
7651,Greenwood Utilities Comm,2063,Wright,Map,Map,MS,Leflore,MISO,Electric Utility,W1,,7.5,8.3,8.3,Natural Gas Steam Turbine,NG,ST,2,1948,1,2014, , ,33.516583,-90.18334
7651,Greenwood Utilities Comm,2063,Wright,Map,Map,MS,Leflore,MISO,Electric Utility,W2,,5,5.3,5.3,Natural Gas Steam Turbine,NG,ST,6,1952,1,2014, , ,33.516583,-90.18334
7651,Greenwood Utilities Comm,2063,Wright,Map,Map,MS,Leflore,MISO,Electric Utility,W3,,5,5.3,5.3,Natural Gas Steam Turbine,NG,ST,4,1955,1,2014, , ,33.516583,-90.18334
2010,City of Bountiful,3665,Bountiful City,Map,Map,UT,Davis,PACE,Electric Utility,IC8,,7,7,7,Natural Gas Internal Combustion Engine,NG,IC,10,1986,1,2014, , ,40.886867,-111.8853
4362,Corn Belt Energy Corporation,7888,Parkside,Map,Map,IL,McLean,MISO,Electric Utility,2,,2,1.8,1.8,Petroleum Liquids,DFO,IC,7,2000,1,2014, , ,40.5308,-88.9839
4362,Corn Belt Energy Corporation,7888,Parkside,Map,Map,IL,McLean,MISO,Electric Utility,3,,2,1.8,1.8,Petroleum Liquids,DFO,IC,7,2000,1,2014, , ,40.5308,-88.9839
4362,Corn Belt Energy Corporation,7888,Parkside,Map,Map,IL,McLean,MISO,Electric Utility,4,,2,1.8,1.8,Petroleum Liquids,DFO,IC,6,2002,1,2014, , ,40.5308,-88.9839
327,Air Liquide Large Industries U S LP,10298,Bayou Cogen Plant,Map,Map,TX,Harris,ERCO,Industrial CHP,GEN1,,75,65,85,Natural Gas Fired Combustion Turbine,NG,GT,12,1984,1,2014, , ,29.6225,-95.0458
56467,Ampersand Gilman Hydro LP,10608,Gilman Mill,Map,Map,VT,Essex,ISNE,IPP Non-CHP,GEN5,,4,3.7,3.8,Wood/Wood Waste Biomass,WDS,ST,2,1982,1,2014, , ,44.4122,-71.7228
5050,Energy Operation Group,10850,Mojave Cogen,Map,Map,CA,Kern,CISO,IPP CHP,GEN1,CC1,41.1,41,42,Natural Gas Fired Combined Cycle,NG,CT,7,1990,1,2014, , ,35.032045,-117.7012
5050,Energy Operation Group,10850,Mojave Cogen,Map,Map,CA,Kern,CISO,IPP CHP,GEN2,CC1,16,15.3,16,Natural Gas Fired Combined Cycle,NG,CA,7,1990,1,2014, , ,35.032045,-117.7012
4129,Colmac Clarion Inc,54144,Piney Creek Project,Map,Map,PA,CLARION,PJM,IPP Non-CHP,GEN1,,36.2,32.5,32.5,Conventional Steam Coal,WC,ST,11,1992,1,2014, , ,41.1764,-79.4414
24205,HF Sinclair Parco Refining LLC,54374,Sinclair Oil Refinery,Map,Map,WY,Carbon,PACE,Industrial CHP,NO1,,0.4,0.4,0.4,Natural Gas Steam Turbine,NG,ST,1,1925,1,2014, , ,41.77952,-107.1097
58549,County of Alameda GSA,58625,Santa Rita Jail Hybrid,Map,Map,CA,Alameda,CISO,IPP CHP,SRJPV,,0.8,0.7,0.5,Solar Photovoltaic,SUN,PV,9,2001,1,2014, , ,37.719167,-121.8869
59606,Westminster Place,59830,Westminster Place,Map,Map,IL,Cook,PJM,Commercial Non-CHP,GEN1,,2.4,2.4,2.4,Natural Gas Fired Combustion Turbine,NG,GT,1,2001,1,2014, , ,42.057403,-87.72226
814,Entergy Arkansas LLC,167,Cecil Lynch,Map,Map,AR,Pulaski,MISO,Electric Utility,3,,156.2,110,110,Natural Gas Steam Turbine,NG,ST,6,1954,12,2013, , ,34.7535,-92.1987
814,Entergy Arkansas LLC,169,Harvey Couch,Map,Map,AR,Lafayette,MISO,Electric Utility,2,,156.2,123,123,Natural Gas Steam Turbine,NG,ST,8,1954,12,2013, , ,33.3592,-93.4649
814,Entergy Arkansas LLC,170,Lake Catherine,Map,Map,AR,Hot Spring,MISO,Electric Utility,1,,40,47,47,Natural Gas Steam Turbine,NG,ST,4,1950,12,2013, , ,34.4341,-92.9049
814,Entergy Arkansas LLC,170,Lake Catherine,Map,Map,AR,Hot Spring,MISO,Electric Utility,2,,40,45,47,Natural Gas Steam Turbine,NG,ST,8,1950,12,2013, , ,34.4341,-92.9049
814,Entergy Arkansas LLC,170,Lake Catherine,Map,Map,AR,Hot Spring,MISO,Electric Utility,3,,119.5,96,96,Natural Gas Steam Turbine,NG,ST,4,1953,12,2013, , ,34.4341,-92.9049
814,Entergy Arkansas LLC,171,Mabelvale,Map,Map,AR,Pulaski,MISO,Electric Utility,2,,19.5,14,16,Natural Gas Fired Combustion Turbine,NG,GT,12,1970,12,2013, , ,34.635997,-92.4096
814,Entergy Arkansas LLC,171,Mabelvale,Map,Map,AR,Pulaski,MISO,Electric Utility,4,,19.5,14,16,Natural Gas Fired Combustion Turbine,NG,GT,12,1970,12,2013, , ,34.635997,-92.4096
56146,"Black Hills Colorado Electric, LLC",460,Pueblo,Map,Map,CO,Pueblo,PSCO,Electric Utility,5,,7.5,7,7,Natural Gas Steam Turbine,NG,ST,7,2001,12,2013, , ,38.2667,-104.6144
56146,"Black Hills Colorado Electric, LLC",460,Pueblo,Map,Map,CO,Pueblo,PSCO,Electric Utility,6,,15,15,15,Natural Gas Steam Turbine,NG,ST,7,1949,12,2013, , ,38.2667,-104.6144
56146,"Black Hills Colorado Electric, LLC",462,W N Clark,Map,Map,CO,Fremont,PSCO,Electric Utility,1,,18.7,16,16,Conventional Steam Coal,BIT,ST,9,1955,12,2013, , ,38.4344,-105.25
56146,"Black Hills Colorado Electric, LLC",462,W N Clark,Map,Map,CO,Fremont,PSCO,Electric Utility,2,,25,24.9,24.9,Conventional Steam Coal,BIT,ST,1,1959,12,2013, , ,38.4344,-105.25
15466,Public Service Co of Colorado,465,Arapahoe,Map,Map,CO,Denver,PSCO,Electric Utility,3,,40,35,40,Conventional Steam Coal,SUB,ST,6,1951,12,2013, , ,39.67,-105.0028
15466,Public Service Co of Colorado,465,Arapahoe,Map,Map,CO,Denver,PSCO,Electric Utility,4,,112.5,109,109,Conventional Steam Coal,SUB,ST,6,1955,12,2013, , ,39.67,-105.0028
6452,Florida Power & Light Co,621,Turkey Point,Map,Map,FL,Miami Dade,FPL,Electric Utility,ST2,,402,392,394,Petroleum Liquids,RFO,ST,4,1968,12,2013, , ,25.4356,-80.3308
56152,New Smyrna Beach Utilities Commission,679,Smith Street,Map,Map,FL,Volusia,NSB,Electric Utility,10,,2,2,2,Petroleum Liquids,DFO,IC,1,1967,12,2013, , ,29.0219,-80.9644
56152,New Smyrna Beach Utilities Commission,679,Smith Street,Map,Map,FL,Volusia,NSB,Electric Utility,11,,2,2,2,Petroleum Liquids,DFO,IC,1,1967,12,2013, , ,29.0219,-80.9644
56152,New Smyrna Beach Utilities Commission,679,Smith Street,Map,Map,FL,Volusia,NSB,Electric Utility,3,,0.8,0.8,0.8,Petroleum Liquids,DFO,IC,1,1946,12,2013, , ,29.0219,-80.9644
56152,New Smyrna Beach Utilities Commission,679,Smith Street,Map,Map,FL,Volusia,NSB,Electric Utility,4,,1,1,1,Petroleum Liquids,DFO,IC,1,1950,12,2013, , ,29.0219,-80.9644
56152,New Smyrna Beach Utilities Commission,679,Smith Street,Map,Map,FL,Volusia,NSB,Electric Utility,6,,1.8,1.8,1.8,Petroleum Liquids,DFO,IC,1,1955,12,2013, , ,29.0219,-80.9644
56152,New Smyrna Beach Utilities Commission,679,Smith Street,Map,Map,FL,Volusia,NSB,Electric Utility,7,,1.8,1.8,1.8,Petroleum Liquids,DFO,IC,1,1956,12,2013, , ,29.0219,-80.9644
56152,New Smyrna Beach Utilities Commission,679,Smith Street,Map,Map,FL,Volusia,NSB,Electric Utility,8,,1.1,1.1,1.1,Petroleum Liquids,DFO,IC,1,1960,12,2013, , ,29.0219,-80.9644
56152,New Smyrna Beach Utilities Commission,679,Smith Street,Map,Map,FL,Volusia,NSB,Electric Utility,9,,2,2,2,Petroleum Liquids,DFO,IC,1,1967,12,2013, , ,29.0219,-80.9644
56152,New Smyrna Beach Utilities Commission,681,W E Swoope,Map,Map,FL,Volusia,NSB,Electric Utility,2,,0.9,0.9,0.9,Petroleum Liquids,DFO,IC,11,1981,12,2013, , ,29.0219,-80.9644
56152,New Smyrna Beach Utilities Commission,681,W E Swoope,Map,Map,FL,Volusia,NSB,Electric Utility,3,,2,2,2,Petroleum Liquids,DFO,IC,12,1982,12,2013, , ,29.0219,-80.9644
56152,New Smyrna Beach Utilities Commission,681,W E Swoope,Map,Map,FL,Volusia,NSB,Electric Utility,4,,2.2,2.2,2.2,Petroleum Liquids,DFO,IC,12,1982,12,2013, , ,29.0219,-80.9644
18445,City of Tallahassee - (FL),689,S O Purdom,Map,Map,FL,Wakulla,TAL,Electric Utility,7,,50,48,48,Natural Gas Steam Turbine,NG,ST,6,1966,12,2013, , ,30.162304,-84.20067
15686,Village of Rantoul - (IL),958,Rantoul,Map,Map,IL,Champaign,MISO,Electric Utility,1,,1.2,0.7,0.8,Petroleum Liquids,DFO,IC,1,1951,12,2013, , ,40.312222,-88.15944
10542,La Porte City Utilities,1156,La Porte,Map,Map,IA,Black Hawk,MISO,Electric Utility,2,,1.1,1.1,1.1,Petroleum Liquids,DFO,IC,10,1963,12,2013, , ,42.3159,-92.1928
10542,La Porte City Utilities,1156,La Porte,Map,Map,IA,Black Hawk,MISO,Electric Utility,5,,0.8,0.8,0.8,Petroleum Liquids,DFO,IC,9,1956,12,2013, , ,42.3159,-92.1928
8490,City of Herington - (KS),1283,Herington,Map,Map,KS,Dickinson,SWPP,Electric Utility,1,,2.1,1.6,1.8,Petroleum Liquids,DFO,IC,2,1968,12,2013, , ,38.6658,-96.9492
8490,City of Herington - (KS),1283,Herington,Map,Map,KS,Dickinson,SWPP,Electric Utility,2,,1.4,1,1.1,Petroleum Liquids,DFO,IC,5,1962,12,2013, , ,38.6658,-96.9492
8490,City of Herington - (KS),1283,Herington,Map,Map,KS,Dickinson,SWPP,Electric Utility,3,,4.3,3.1,3.5,Petroleum Liquids,DFO,IC,5,1973,12,2013, , ,38.6658,-96.9492
8490,City of Herington - (KS),1283,Herington,Map,Map,KS,Dickinson,SWPP,Electric Utility,5,,1.1,0.9,1,Petroleum Liquids,DFO,IC,4,1951,12,2013, , ,38.6658,-96.9492
12524,Midwest Energy Inc - (KS),1334,Great Bend - Midwest Energy,Map,Map,KS,Barton,SWPP,Electric Utility,1,,1,1,1,Natural Gas Internal Combustion Engine,NG,IC,1,1947,12,2013, , ,38.3708,-98.7831
12524,Midwest Energy Inc - (KS),1334,Great Bend - Midwest Energy,Map,Map,KS,Barton,SWPP,Electric Utility,2,,1,1,1,Natural Gas Internal Combustion Engine,NG,IC,1,1947,12,2013, , ,38.3708,-98.7831
12524,Midwest Energy Inc - (KS),1334,Great Bend - Midwest Energy,Map,Map,KS,Barton,SWPP,Electric Utility,3,,1,1,1,Natural Gas Internal Combustion Engine,NG,IC,1,1949,12,2013, , ,38.3708,-98.7831
12524,Midwest Energy Inc - (KS),1334,Great Bend - Midwest Energy,Map,Map,KS,Barton,SWPP,Electric Utility,4,,1,1,1,Natural Gas Internal Combustion Engine,NG,IC,1,1949,12,2013, , ,38.3708,-98.7831
12524,Midwest Energy Inc - (KS),1334,Great Bend - Midwest Energy,Map,Map,KS,Barton,SWPP,Electric Utility,5,,3,3,3,Natural Gas Internal Combustion Engine,NG,IC,1,1954,12,2013, , ,38.3708,-98.7831
18315,Sunflower Electric Power Corp,1336,Garden City,Map,Map,KS,Finney,SWPP,Electric Utility,GC3,,11.5,8.7,8.7,Natural Gas Steam Turbine,NG,ST,5,1962,12,2013, , ,37.9703,-100.8956
10171,Kentucky Utilities Co,1358,Haefling,Map,Map,KY,Fayette,LGEE,Electric Utility,3,,20.7,12,14,Natural Gas Fired Combustion Turbine,NG,GT,10,1970,12,2013, , ,38.0794,-84.5194
1009,City of Austin - (MN),1960,Austin Downtown,Map,Map,MN,Mower,MISO,Electric Utility,5,,6,5.4,5.4,Natural Gas Fired Combustion Turbine,NG,GT,6,1961,12,2013, , ,43.670638,-92.96928
5860,Empire District Electric Co,2076,Asbury,Map,Map,MO,Jasper,SWPP,Electric Utility,2,,18.7,14.5,14.5,Conventional Steam Coal,SUB,ST,4,1986,12,2013, , ,37.361315,-94.58926
19722,City of Vandalia - (MO),2165,Vandalia,Map,Map,MO,Audrain,AECI,Electric Utility,1,,1.2,1,1,Petroleum Liquids,DFO,IC,8,1967,12,2013, , ,39.2036,-91.861
19722,City of Vandalia - (MO),2165,Vandalia,Map,Map,MO,Audrain,AECI,Electric Utility,10,,1.3,1.1,1.1,Petroleum Liquids,DFO,IC,4,1984,12,2013, , ,39.2036,-91.861
19722,City of Vandalia - (MO),2165,Vandalia,Map,Map,MO,Audrain,AECI,Electric Utility,11,,1,1,1,Petroleum Liquids,DFO,IC,7,1993,12,2013, , ,39.2036,-91.861
19722,City of Vandalia - (MO),2165,Vandalia,Map,Map,MO,Audrain,AECI,Electric Utility,12,,1,1,1,Petroleum Liquids,DFO,IC,7,1993,12,2013, , ,39.2036,-91.861
19722,City of Vandalia - (MO),2165,Vandalia,Map,Map,MO,Audrain,AECI,Electric Utility,4A,,1.2,1,1,Petroleum Liquids,DFO,IC,8,1996,12,2013, , ,39.2036,-91.861
19722,City of Vandalia - (MO),2165,Vandalia,Map,Map,MO,Audrain,AECI,Electric Utility,5A,,1.2,1,1,Petroleum Liquids,DFO,IC,8,1996,12,2013, , ,39.2036,-91.861
19722,City of Vandalia - (MO),2165,Vandalia,Map,Map,MO,Audrain,AECI,Electric Utility,8,,1,0.8,0.8,Petroleum Liquids,DFO,IC,8,1957,12,2013, , ,39.2036,-91.861
19722,City of Vandalia - (MO),2165,Vandalia,Map,Map,MO,Audrain,AECI,Electric Utility,9,,1.4,1.1,1.1,Petroleum Liquids,DFO,IC,6,1977,12,2013, , ,39.2036,-91.861
803,Arizona Public Service Co,2442,Four Corners,Map,Map,NM,San Juan,AZPS,Electric Utility,1,,190,170,170,Conventional Steam Coal,BIT,ST,5,1963,12,2013, , ,36.69,-108.4814
803,Arizona Public Service Co,2442,Four Corners,Map,Map,NM,San Juan,AZPS,Electric Utility,2,,190,170,170,Conventional Steam Coal,BIT,ST,6,1963,12,2013, , ,36.69,-108.4814
803,Arizona Public Service Co,2442,Four Corners,Map,Map,NM,San Juan,AZPS,Electric Utility,3,,253.4,220,220,Conventional Steam Coal,BIT,ST,8,1964,12,2013, , ,36.69,-108.4814
1299,"Barton Village, Inc",3753,West Charleston,Map,Map,VT,Orleans,ISNE,Electric Utility,IC3,,1.4,0.9,0.9,Petroleum Liquids,DFO,IC,7,1956,12,2013, , ,44.887379,-72.05536
1299,"Barton Village, Inc",3753,West Charleston,Map,Map,VT,Orleans,ISNE,Electric Utility,IC4,,1.4,0.9,0.9,Petroleum Liquids,DFO,IC,7,1956,12,2013, , ,44.887379,-72.05536
55983,Luminant Generation Company LLC,8063,DeCordova Steam Electric Station,Map,Map,TX,Hood,ERCO,IPP Non-CHP,1,,799.2,771,771,Natural Gas Steam Turbine,NG,ST,5,1975,12,2013, , ,32.403056,-97.70056
12971,Worcester Energy Partners Inc,10165,Worcester Energy,Map,Map,ME,Washington,ISNE,IPP Non-CHP,GEN1,,7.2,4,7,Wood/Wood Waste Biomass,WDS,ST,3,1989,12,2013, , ,44.7353,-68.0325
12971,Worcester Energy Partners Inc,10165,Worcester Energy,Map,Map,ME,Washington,ISNE,IPP Non-CHP,GEN2,,18.6,13,15,Wood/Wood Waste Biomass,WDS,ST,3,1989,12,2013, , ,44.7353,-68.0325
57239,Guadalupe Power LLC,10390,Guadalupe Power Plant,Map,Map,CA,Santa Clara,CISO,IPP Non-CHP,1,,0.5,0.5,0.5,Landfill Gas,LFG,IC,10,1983,12,2013, , ,37.2147,-121.9019
57239,Guadalupe Power LLC,10390,Guadalupe Power Plant,Map,Map,CA,Santa Clara,CISO,IPP Non-CHP,2,,0.5,0.5,0.5,Landfill Gas,LFG,IC,10,1983,12,2013, , ,37.2147,-121.9019
57239,Guadalupe Power LLC,10390,Guadalupe Power Plant,Map,Map,CA,Santa Clara,CISO,IPP Non-CHP,3,,0.5,0.5,0.5,Landfill Gas,LFG,IC,10,1983,12,2013, , ,37.2147,-121.9019
57239,Guadalupe Power LLC,10390,Guadalupe Power Plant,Map,Map,CA,Santa Clara,CISO,IPP Non-CHP,4,,1.1,1,1,Landfill Gas,LFG,IC,5,1987,12,2013, , ,37.2147,-121.9019
61813,"ND Paper, Inc.",10700,Red Shield Envir Old Town Facility,Map,Map,ME,Penobscot,ISNE,Industrial CHP,TG2,,3,3,3,Petroleum Liquids,RFO,ST,7,1956,12,2013, , ,44.918063,-68.63554
61813,"ND Paper, Inc.",10700,Red Shield Envir Old Town Facility,Map,Map,ME,Penobscot,ISNE,Industrial CHP,TG5,,9.5,8.8,9.5,Natural Gas Fired Combustion Turbine,NG,GT,12,2002,12,2013, , ,44.918063,-68.63554
20508,WestRock Corp,50900,Covington Facility,Map,Map,VA,Alleghany,PJM,Industrial CHP,GEN2,,10.5,10.5,10.5,Conventional Steam Coal,BIT,ST,1,1946,12,2013, , ,37.799722,-79.9947
12827,Montclair State Univ Cogen,54708,Montclair Cogen Facility,Map,Map,NJ,Essex,PJM,Commercial CHP,1,,4.1,3.7,4.3,Natural Gas Fired Combustion Turbine,NG,GT,7,1993,12,2013, , ,40.865724,-74.19453
54844,Modern Power LLC,55142,Modern Landfill Production Plant,Map,Map,PA,York,PJM,IPP Non-CHP,GEN2,,3,3,3,Landfill Gas,LFG,IC,5,1998,12,2013, , ,39.9578,-76.7408
15222,"Ponnequin Acquisitions, LLC",55203,Ponnequin Phase 1,Map,Map,CO,Weld,PSCO,IPP Non-CHP,EXIS,,5.2,5.2,5.2,Onshore Wind Turbine,WND,WT,3,1998,12,2013, , ,40.99616,-104.8249
10878,Leviton Manufacturing Inc,55637,Leviton Manufacturing,Map,Map,TX,EL PASO,EPE,Industrial Non-CHP,GEN1,,1.8,1.8,1.8,Petroleum Liquids,DFO,IC,5,2000,12,2013, , ,31.8978,-106.5781
40,Hospira Inc,55788,Hospira Inc,Map,Map,NY,ERIE,NYIS,Industrial Non-CHP,GEN1,,1.1,1.1,1.1,Natural Gas Internal Combustion Engine,NG,IC,1,1995,12,2013, , ,42.9167,-78.7333
40,Hospira Inc,55788,Hospira Inc,Map,Map,NY,ERIE,NYIS,Industrial Non-CHP,GEN2,,1.1,1.1,1.1,Natural Gas Internal Combustion Engine,NG,IC,1,1995,12,2013, , ,42.9167,-78.7333
57207,"HC-50 MAIN STREET, LLC",55829,Millinocket Mill,Map,Map,ME,Penobscot,ISNE,Industrial CHP,M1S1,,15.6,14.5,14.7,Petroleum Liquids,RFO,ST,7,1957,12,2013, , ,45.647372,-68.70686
57207,"HC-50 MAIN STREET, LLC",55829,Millinocket Mill,Map,Map,ME,Penobscot,ISNE,Industrial CHP,M1S2,,15.6,14.5,14.7,Petroleum Liquids,RFO,ST,7,1957,12,2013, , ,45.647372,-68.70686
57207,"HC-50 MAIN STREET, LLC",55829,Millinocket Mill,Map,Map,ME,Penobscot,ISNE,Industrial CHP,M1S3,,31.5,29.3,29.6,Petroleum Liquids,RFO,ST,7,1968,12,2013, , ,45.647372,-68.70686
57207,"HC-50 MAIN STREET, LLC",55829,Millinocket Mill,Map,Map,ME,Penobscot,ISNE,Industrial CHP,M1S4,,23.5,21.8,22,Petroleum Liquids,RFO,ST,7,1970,12,2013, , ,45.647372,-68.70686
49841,Colville Indian Plywood & Veneer,56191,Colville Indian Plywood & Veneer,Map,Map,WA,Okanogan,DOPD,Industrial Non-CHP,Gen1,,6.3,5,6,Wood/Wood Waste Biomass,WDS,ST,11,2002,12,2013, , ,48.399007,-119.5089
49841,Colville Indian Plywood & Veneer,56191,Colville Indian Plywood & Veneer,Map,Map,WA,Okanogan,DOPD,Industrial Non-CHP,Gen2,,9.4,7.5,8,Wood/Wood Waste Biomass,WDS,ST,4,2002,12,2013, , ,48.399007,-119.5089
54767,West Texas Renewables LP,56402,Westex Windpower Facility,Map,Map,TX,HOWARD,ERCO,IPP Non-CHP,1,,7,7,7,Onshore Wind Turbine,WND,WT,6,1999,12,2013, , ,32.2358,-101.3581
58549,County of Alameda GSA,58625,Santa Rita Jail Hybrid,Map,Map,CA,Alameda,CISO,IPP CHP,SRJFC,,1,1,1,Other Natural Gas,NG,FC,5,2006,12,2013, , ,37.719167,-121.8869
814,Entergy Arkansas LLC,173,Robert E Ritchie,Map,Map,AR,Phillips,MISO,Electric Utility,2,,544.6,544,544,Natural Gas Steam Turbine,NG,ST,3,1968,11,2013, , ,34.4629,-90.5987
9230,City of Independence - (IA),1149,Independence (IA),Map,Map,IA,Buchanan,MISO,Electric Utility,1A,,1.8,1.8,1.8,Petroleum Liquids,DFO,IC,8,2000,11,2013, , ,42.4753,-91.88722
3258,Central Iowa Power Cooperative,1218,Fair Station,Map,Map,IA,Muscatine,MISO,Electric Utility,1,,25,23,24,Conventional Steam Coal,BIT,ST,1,1960,11,2013, , ,41.4569,-90.8233
3258,Central Iowa Power Cooperative,1218,Fair Station,Map,Map,IA,Muscatine,MISO,Electric Utility,2,,37.5,41,42,Conventional Steam Coal,BIT,ST,4,1967,11,2013, , ,41.4569,-90.8233
4254,Consumers Energy Co - (MI),1706,Gaylord - Consumers,Map,Map,MI,Otsego,MISO,Electric Utility,4,,16,12,15,Natural Gas Fired Combustion Turbine,NG,GT,8,1966,11,2013, , ,45.0306,-84.7039
5109,DTE Electric Company,1727,Dayton (MI),Map,Map,MI,Wayne,MISO,Electric Utility,1,,2,2,2,Petroleum Liquids,DFO,IC,4,1966,11,2013, , ,42.1758,-83.5336
5109,DTE Electric Company,1727,Dayton (MI),Map,Map,MI,Wayne,MISO,Electric Utility,2,,2,2,2,Petroleum Liquids,DFO,IC,4,1966,11,2013, , ,42.1758,-83.5336
5109,DTE Electric Company,1727,Dayton (MI),Map,Map,MI,Wayne,MISO,Electric Utility,3,,2,2,2,Petroleum Liquids,DFO,IC,4,1966,11,2013, , ,42.1758,-83.5336
5109,DTE Electric Company,1727,Dayton (MI),Map,Map,MI,Wayne,MISO,Electric Utility,4,,2,2,2,Petroleum Liquids,DFO,IC,4,1966,11,2013, , ,42.1758,-83.5336
5109,DTE Electric Company,1727,Dayton (MI),Map,Map,MI,Wayne,MISO,Electric Utility,5,,2,2,2,Petroleum Liquids,DFO,IC,4,1966,11,2013, , ,42.1758,-83.5336
5109,DTE Electric Company,1731,Harbor Beach,Map,Map,MI,Huron,MISO,Electric Utility,1,,121,95,103,Conventional Steam Coal,BIT,ST,4,1968,11,2013, , ,43.8519,-82.6436
5109,DTE Electric Company,1731,Harbor Beach,Map,Map,MI,Huron,MISO,Electric Utility,IC1,,2,2,2,Petroleum Liquids,DFO,IC,12,1967,11,2013, , ,43.8519,-82.6436
5109,DTE Electric Company,1731,Harbor Beach,Map,Map,MI,Huron,MISO,Electric Utility,IC2,,2,2,2,Petroleum Liquids,DFO,IC,12,1967,11,2013, , ,43.8519,-82.6436
3915,Coldwater Board of Public Util,1819,Coldwater,Map,Map,MI,Branch,MISO,Electric Utility,IC5,,6,6,6,Natural Gas Internal Combustion Engine,NG,IC,5,1978,11,2013, , ,41.932216,-84.99545
3046,Duke Energy Progress - (NC),2713,L V Sutton Steam,Map,Map,NC,New Hanover,CPLE,Electric Utility,1,,112.5,97,98,Conventional Steam Coal,BIT,ST,8,1954,11,2013, , ,34.283056,-77.98528
3046,Duke Energy Progress - (NC),2713,L V Sutton Steam,Map,Map,NC,New Hanover,CPLE,Electric Utility,2,,112.5,90,95,Conventional Steam Coal,BIT,ST,5,1955,11,2013, , ,34.283056,-77.98528
3046,Duke Energy Progress - (NC),2713,L V Sutton Steam,Map,Map,NC,New Hanover,CPLE,Electric Utility,3,,446.6,366,389,Conventional Steam Coal,BIT,ST,6,1972,11,2013, , ,34.283056,-77.98528
17043,City of Shelby - (OH),2943,Shelby Municipal Light Plant,Map,Map,OH,Richland,PJM,Electric Utility,1,,12.5,12,12,Conventional Steam Coal,BIT,ST,6,1968,11,2013, , ,40.88,-82.6567
17043,City of Shelby - (OH),2943,Shelby Municipal Light Plant,Map,Map,OH,Richland,PJM,Electric Utility,2,,12.5,12,12,Conventional Steam Coal,BIT,ST,5,1973,11,2013, , ,40.88,-82.6567
17043,City of Shelby - (OH),2943,Shelby Municipal Light Plant,Map,Map,OH,Richland,PJM,Electric Utility,4,,7,7,7,Conventional Steam Coal,BIT,ST,6,1954,11,2013, , ,40.88,-82.6567
17539,"Dominion Energy South Carolina, Inc",3280,Canadys Steam,Map,Map,SC,Colleton,SCEG,Electric Utility,2,,136,115,115,Conventional Steam Coal,BIT,ST,5,1964,11,2013, , ,33.0647,-80.6228
17539,"Dominion Energy South Carolina, Inc",3280,Canadys Steam,Map,Map,SC,Colleton,SCEG,Electric Utility,3,,217.6,180,180,Conventional Steam Coal,BIT,ST,6,1967,11,2013, , ,33.0647,-80.6228
3213,Cedar Rapids Hydro Dam,10171,5 in 1 Dam Hydroelectric,Map,Map,IA,Linn,MISO,IPP Non-CHP,GEN1,,0.7,0.7,0.7,Conventional Hydroelectric,WAT,HY,11,1986,11,2013, , ,41.979003,-91.67153
3213,Cedar Rapids Hydro Dam,10171,5 in 1 Dam Hydroelectric,Map,Map,IA,Linn,MISO,IPP Non-CHP,GEN2,,0.7,0.7,0.7,Conventional Hydroelectric,WAT,HY,11,1986,11,2013, , ,41.979003,-91.67153
